question_id,question_domain,question_type,answer_score,rationale_score,wA,wR,Final Score,Explanation Code
1035,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1036,Cybersecurity,MC,0.0,1.0,0.0,0.5,0.0,E3
1037,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1038,Software Engineering and AI Fundamentals,TF,2.0,2.0,1.0,1.0,100.0,E0
1039,Computer Systems and Architecture,OE,0.0,1.0,0.0,0.5,0.0,E3
1040,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
1041,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
1042,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1043,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
1044,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
1045,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
1046,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
1047,Data Structures and Algorithms,FB,0.0,2.0,0.0,1.0,0.0,E0
1048,Data Structures and Algorithms,OE,1.0,2.0,0.5,1.0,32.5,E0
1049,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
1050,Data Structures and Algorithms,TF,2.0,2.0,1.0,1.0,100.0,E0
1051,Computer Systems and Architecture,TF,0.0,1.0,0.0,0.5,0.0,E3
1052,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
1053,Computer Systems and Architecture,OE,1.0,2.0,0.5,1.0,32.5,E0
1054,Databases and Information Systems,MS,2.0,2.0,1.0,1.0,100.0,E0
1055,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1056,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
1057,Computer Systems and Architecture,MS,2.0,2.0,1.0,1.0,100.0,E0
1058,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
1059,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1060,Computer Systems and Architecture,MS,2.0,2.0,1.0,1.0,100.0,E0
1061,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,E3
1062,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1063,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
1064,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E3
1065,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
1066,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1067,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1068,Cybersecurity,MC,2.0,2.0,1.0,1.0,100.0,E0
1069,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
1070,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1071,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1072,Computer Systems and Architecture,MS,2.0,2.0,1.0,1.0,100.0,E0
1073,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1074,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
1075,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
1076,Software Engineering and AI Fundamentals,MS,1.0,1.0,0.5,0.5,50.0,E3
1077,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
1078,Software Engineering and AI Fundamentals,FB,1.0,2.0,0.5,1.0,32.5,E0
1079,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
1080,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
1081,Computer Systems and Architecture,TF,0.0,1.0,0.0,0.5,0.0,E1
1082,Data Structures and Algorithms,OE,1.0,2.0,0.5,1.0,32.5,E0
1083,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
1084,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1085,Databases and Information Systems,MS,2.0,2.0,1.0,1.0,100.0,E0
1086,Data Structures and Algorithms,OE,2.0,2.0,1.0,1.0,100.0,E0
1087,Computer Systems and Architecture,FB,0.0,1.0,0.0,0.5,0.0,E3
1088,Databases and Information Systems,TF,0.0,1.0,0.0,0.5,0.0,E3
1089,Data Structures and Algorithms,MS,2.0,2.0,1.0,1.0,100.0,E0
1090,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
1091,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
1092,Cybersecurity,TF,2.0,2.0,1.0,1.0,100.0,E0
1093,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1094,Computer Systems and Architecture,FB,2.0,2.0,1.0,1.0,100.0,E0
1095,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1096,Databases and Information Systems,TF,2.0,1.0,1.0,0.5,32.5,E1
1097,Computer Systems and Architecture,MS,2.0,2.0,1.0,1.0,100.0,E0
1098,Computer Systems and Architecture,MC,0.0,2.0,0.0,1.0,0.0,E0
1099,Software Engineering and AI Fundamentals,MS,1.0,2.0,0.5,1.0,32.5,E0
1100,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1101,Computer Systems and Architecture,MS,2.0,2.0,1.0,1.0,100.0,E0
1102,Cybersecurity,TF,0.0,1.0,0.0,0.5,0.0,E3
1103,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
1104,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
1105,Databases and Information Systems,TF,2.0,2.0,1.0,1.0,100.0,E0
1106,Cybersecurity,FB,2.0,1.0,1.0,0.5,32.5,E3
1107,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1108,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1109,Data Structures and Algorithms,FB,0.0,1.0,0.0,0.5,0.0,E3
1110,Data Structures and Algorithms,TF,0.0,1.0,0.0,0.5,0.0,E1
1111,Software Engineering and AI Fundamentals,OE,2.0,2.0,1.0,1.0,100.0,E0
1112,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1113,Computer Systems and Architecture,MC,0.0,2.0,0.0,1.0,0.0,E0
1114,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
1115,Software Engineering and AI Fundamentals,MS,2.0,2.0,1.0,1.0,100.0,E0
1116,Cybersecurity,FB,2.0,2.0,1.0,1.0,100.0,E0
1117,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
1118,Cybersecurity,MS,2.0,2.0,1.0,1.0,100.0,E0
1119,Databases and Information Systems,FB,1.0,2.0,0.5,1.0,32.5,E0
1120,Computer Systems and Architecture,MS,2.0,2.0,1.0,1.0,100.0,E0
