question_id,question_domain,question_type,average_answer_score,average_rationale_score,wA,wR,Final Score,Explanation Code
981,Databases and Information Systems,MS,0.0,1.0,0.0,0.5,0.0,E1
982,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
983,Data Structures and Algorithms,TF,0.0,1.0,0.0,0.5,0.0,E1
984,Data Structures and Algorithms,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
985,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
986,Cybersecurity,MS,0.0,1.0,0.0,0.5,0.0,E3
987,Databases and Information Systems,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
988,Databases and Information Systems,MC,2.0,2.0,1.0,1.0,100.0,E0
989,Computer Systems and Architecture,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
990,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
991,Data Structures and Algorithms,MC,0.0,1.0,0.0,0.5,0.0,E1
992,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,E1
993,Cybersecurity,FB,0.5,1.0,0.25,0.5,16.25,"E1, E3"
994,Software Engineering and AI Fundamentals,TF,0.0,0.5,0.0,0.25,0.0,"E1, E3"
995,Data Structures and Algorithms,FB,2.0,2.0,1.0,1.0,100.0,E0
996,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
997,Software Engineering and AI Fundamentals,FB,0.5,0.5,0.25,0.25,25.0,E1
998,Software Engineering and AI Fundamentals,TF,0.0,1.0,0.0,0.5,0.0,E1
999,Data Structures and Algorithms,MC,0.0,1.0,0.0,0.5,0.0,E1
1000,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1001,Data Structures and Algorithms,FB,1.0,2.0,0.5,1.0,32.5,E0
1002,Cybersecurity,MS,2.0,1.0,1.0,0.5,32.5,E1
1003,Cybersecurity,MS,0.0,1.0,0.0,0.5,0.0,"E1, E6"
1004,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
1005,Computer Systems and Architecture,FB,0.0,0.0,0.0,0.0,0.0,E1
1006,Computer Systems and Architecture,MC,2.0,1.0,1.0,0.5,32.5,E1
1007,Computer Systems and Architecture,OE,1.0,0.5,0.5,0.25,16.25,E1
1008,Cybersecurity,FB,2.0,1.5,1.0,0.75,66.25,"E0, E1"
1009,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
1010,Data Structures and Algorithms,FB,1.0,2.0,0.5,1.0,32.5,E0
1011,Databases and Information Systems,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
1012,Computer Systems and Architecture,OE,0.0,1.0,0.0,0.5,0.0,E3
1013,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
1014,Computer Systems and Architecture,MC,2.0,1.5,1.0,0.75,66.25,"E0, E1"
1015,Computer Systems and Architecture,FB,0.0,0.0,0.0,0.0,0.0,E1
1016,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
1017,Databases and Information Systems,TF,2.0,0.5,1.0,0.25,0.0,E1
1018,Data Structures and Algorithms,MC,0.0,1.0,0.0,0.5,0.0,"E1, E3"
1019,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,E3
1020,Databases and Information Systems,MC,0.0,0.5,0.0,0.25,0.0,E1
1021,Databases and Information Systems,OE,0.5,1.0,0.25,0.5,16.25,E3
1022,Software Engineering and AI Fundamentals,MC,2.0,2.0,1.0,1.0,100.0,E0
1023,Cybersecurity,TF,0.0,0.5,0.0,0.25,0.0,"E1, E3"
1024,Software Engineering and AI Fundamentals,FB,0.0,0.0,0.0,0.0,0.0,E1
1025,Cybersecurity,MS,0.0,1.0,0.0,0.5,0.0,E3
1026,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
1027,Cybersecurity,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
1028,Software Engineering and AI Fundamentals,FB,1.0,1.0,0.5,0.5,50.0,E3
1029,Data Structures and Algorithms,TF,0.0,0.0,0.0,0.0,0.0,E1
1030,Data Structures and Algorithms,MC,2.0,1.0,1.0,0.5,32.5,E3
1031,Data Structures and Algorithms,MS,0.0,0.5,0.0,0.25,0.0,E1
1032,Data Structures and Algorithms,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
1033,Computer Systems and Architecture,TF,2.0,1.5,1.0,0.75,66.25,"E0, E1"
1034,Data Structures and Algorithms,MC,2.0,0.0,1.0,0.0,0.0,E1
1035,Data Structures and Algorithms,MC,0.0,0.5,0.0,0.25,0.0,E1
1036,Cybersecurity,MC,2.0,0.5,1.0,0.25,0.0,"E1, E3"
1037,Computer Systems and Architecture,MC,2.0,1.0,1.0,0.5,32.5,"E1, E3"
1038,Software Engineering and AI Fundamentals,TF,0.0,0.5,0.0,0.25,0.0,E1
1039,Computer Systems and Architecture,OE,0.0,0.5,0.0,0.25,0.0,E1
1040,Data Structures and Algorithms,OE,1.0,1.5,0.5,0.75,41.25,"E0, E3"
1041,Databases and Information Systems,TF,0.0,0.5,0.0,0.25,0.0,"E2, E3"
1042,Computer Systems and Architecture,MC,2.0,2.0,1.0,1.0,100.0,E0
1043,Cybersecurity,MC,2.0,1.0,1.0,0.5,32.5,E1
1044,Software Engineering and AI Fundamentals,MC,0.0,1.0,0.0,0.5,0.0,E1
1045,Computer Systems and Architecture,OE,2.0,2.0,1.0,1.0,100.0,E0
1046,Cybersecurity,TF,0.0,1.0,0.0,0.5,0.0,E1
1047,Data Structures and Algorithms,FB,0.5,1.0,0.25,0.5,16.25,E3
1048,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
1049,Computer Systems and Architecture,FB,0.0,0.0,0.0,0.0,0.0,"E1, E4"
1050,Data Structures and Algorithms,TF,0.0,0.0,0.0,0.0,0.0,E1
1051,Computer Systems and Architecture,TF,2.0,1.0,1.0,0.5,32.5,"E1, E3"
1052,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
1053,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,"E11, E3"
1054,Databases and Information Systems,MS,1.0,1.0,0.5,0.5,50.0,E1
1055,Data Structures and Algorithms,MC,0.0,0.0,0.0,0.0,0.0,E1
1056,Data Structures and Algorithms,MS,0.0,1.0,0.0,0.5,0.0,E1
1057,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,E1
1058,Computer Systems and Architecture,FB,0.0,0.5,0.0,0.25,0.0,"E3, E7"
1059,Computer Systems and Architecture,MC,2.0,0.5,1.0,0.25,0.0,"E1, E3"
1060,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
1061,Computer Systems and Architecture,OE,2.0,0.5,1.0,0.25,0.0,E3
1062,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1063,Databases and Information Systems,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
1064,Data Structures and Algorithms,MS,0.0,0.0,0.0,0.0,0.0,E1
1065,Cybersecurity,MC,0.0,0.5,0.0,0.25,0.0,E1
1066,Data Structures and Algorithms,MC,0.0,0.5,0.0,0.25,0.0,"E2, E3"
1067,Data Structures and Algorithms,MC,0.0,1.0,0.0,0.5,0.0,"E1, E3"
1068,Cybersecurity,MC,0.0,0.5,0.0,0.25,0.0,E1
1069,Databases and Information Systems,MC,2.0,0.5,1.0,0.25,0.0,E1
1070,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
1071,Data Structures and Algorithms,MC,0.0,0.5,0.0,0.25,0.0,E1
1072,Computer Systems and Architecture,MS,0.0,0.0,0.0,0.0,0.0,E1
1073,Computer Systems and Architecture,MC,2.0,0.0,1.0,0.0,0.0,E1
1074,Data Structures and Algorithms,MS,2.0,1.0,1.0,0.5,32.5,E1
1075,Computer Systems and Architecture,FB,0.5,1.0,0.25,0.5,16.25,"E1, E3"
1076,Software Engineering and AI Fundamentals,MS,2.0,1.0,1.0,0.5,32.5,"E1, E3"
1077,Software Engineering and AI Fundamentals,OE,1.0,1.0,0.5,0.5,50.0,E3
1078,Software Engineering and AI Fundamentals,FB,0.0,0.0,0.0,0.0,0.0,"E1, E4"
1079,Computer Systems and Architecture,TF,2.0,2.0,1.0,1.0,100.0,E0
1080,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,E3
1081,Computer Systems and Architecture,TF,2.0,1.0,1.0,0.5,32.5,E1
1082,Data Structures and Algorithms,OE,1.0,1.0,0.5,0.5,50.0,"E1, E3"
1083,Computer Systems and Architecture,OE,2.0,1.0,1.0,0.5,32.5,"E1, E3"
1084,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
1085,Databases and Information Systems,MS,0.0,1.0,0.0,0.5,0.0,E3
1086,Data Structures and Algorithms,OE,1.0,2.0,0.5,1.0,32.5,E0
1087,Computer Systems and Architecture,FB,0.0,0.5,0.0,0.25,0.0,"E1, E3"
1088,Databases and Information Systems,TF,0.0,1.0,0.0,0.5,0.0,E3
1089,Data Structures and Algorithms,MS,0.0,1.5,0.0,0.75,0.0,"E0, E1"
1090,Software Engineering and AI Fundamentals,MS,1.0,1.0,0.5,0.5,50.0,"E1, E3"
1091,Computer Systems and Architecture,OE,1.0,1.0,0.5,0.5,50.0,E3
1092,Cybersecurity,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
1093,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
1094,Computer Systems and Architecture,FB,0.0,1.0,0.0,0.5,0.0,"E1, E3"
1095,Data Structures and Algorithms,MC,2.0,2.0,1.0,1.0,100.0,E0
1096,Databases and Information Systems,TF,0.0,0.5,0.0,0.25,0.0,E1
1097,Computer Systems and Architecture,MS,0.0,0.5,0.0,0.25,0.0,E1
1098,Computer Systems and Architecture,MC,2.0,0.5,1.0,0.25,0.0,"E2, E3"
1099,Software Engineering and AI Fundamentals,MS,1.0,1.0,0.5,0.5,50.0,"E1, E3"
1100,Computer Systems and Architecture,MC,0.0,1.5,0.0,0.75,0.0,"E0, E3"
1101,Computer Systems and Architecture,MS,0.0,1.0,0.0,0.5,0.0,E1
1102,Cybersecurity,TF,2.0,1.5,1.0,0.75,66.25,"E0, E1"
1103,Cybersecurity,MS,0.0,1.0,0.0,0.5,0.0,E1
1104,Software Engineering and AI Fundamentals,OE,0.0,0.5,0.0,0.25,0.0,E1
1105,Databases and Information Systems,TF,0.0,1.0,0.0,0.5,0.0,"E1, E3"
1106,Cybersecurity,FB,0.0,0.5,0.0,0.25,0.0,E1
1107,Computer Systems and Architecture,MC,0.0,1.0,0.0,0.5,0.0,E3
1108,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
1109,Data Structures and Algorithms,FB,0.0,0.0,0.0,0.0,0.0,E1
1110,Data Structures and Algorithms,TF,2.0,1.5,1.0,0.75,66.25,"E0, E3"
1111,Software Engineering and AI Fundamentals,OE,1.5,1.5,0.75,0.75,75.0,"E0, E3"
1112,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
1113,Computer Systems and Architecture,MC,0.0,0.5,0.0,0.25,0.0,E1
1114,Data Structures and Algorithms,FB,1.0,1.0,0.5,0.5,50.0,E3
1115,Software Engineering and AI Fundamentals,MS,0.0,1.0,0.0,0.5,0.0,"E1, E3"
1116,Cybersecurity,FB,0.0,2.0,0.0,1.0,0.0,E0
1117,Software Engineering and AI Fundamentals,MC,0.0,0.5,0.0,0.25,0.0,"E1, E3"
1118,Cybersecurity,MS,0.0,1.5,0.0,0.75,0.0,"E0, E1"
1119,Databases and Information Systems,FB,0.0,1.5,0.0,0.75,0.0,"E0, E9"
1120,Computer Systems and Architecture,MS,1.0,1.0,0.5,0.5,50.0,"E1, E11, E3"
